VISA_CLASS,BUSINESS_NAME,EMPLOYER _CITY,EMPLOYER _STATE,EMPLOYER _COUNTRY,EMPLOYER _PHONE,NAICS_CODE,JOB_TITLE,SUGGESTED _SOC_CODE,SUGGESTED_SOC_TITLE,SUPERVISOR_JOB_TITLE,SUPERVISE_OTHER_EMP,TRAVEL_REQUIRED,PRIMARY_EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUMBER_OF_MONTHS_TRAINING, ,EMP_EXPERIENCE_MONTHS,OCCUPATION_REQUIRED,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_COUNTY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,WORKSITE_COUNTS,PWD_SOC_CODE,PWD_SOC_TITLE,PWD_WAGE_RATE,PWD_UNIT_OF_PAY,PWD_WAGE_LEVEL,PWD_WAGE_SOURCE,PWD_WAGE_EXPIRATION_DATE,SURVEY_PUBLICATION_DATE
H-1B,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,ILLINOIS,UNITED STATES OF AMERICA,618-650-3628,611310,ASSISTANT PROFESSOR OF MECHANICAL & INDUSTRIAL ENGINEERING,25-1032,"Engineering Teachers, Postsecondary","CHAIR, DEPT. OF MECHANICAL & INDUSTRIAL ENGINEERING",N,N,Doctorate (PhD),,MECHANICAL ENGINEERING OR RELATED FLD,N,,N,,N,,,EDWARDSVILLE,MADISON,ILLINOIS,62026,N,1,25-1032,"Engineering Teachers, Postsecondary",37450,Year,Level I,OES (ACWIA - Higher Education),11-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,SENIOR REVENUE MANAGEMENT ANALYST,15-1199,"Computer Occupations, All Other",Manager Yield Management - Mid-Atlantic & Southwest Zones,N,N,Master's,,Bus reld fld or analytical discipline,N,,N,,N,,,ESTERO,LEE,FLORIDA,33928,N,1,15-1199,"Computer Occupations, All Other",63190,Year,Level II,OES (All Industries),27-Sep-18,
H-1B,BIGSUR PARTNERS LLC,MIAMI,FLORIDA,UNITED STATES OF AMERICA,305-740-6777,523930,RESEARCH ANALYST,13-2051,Financial Analysts,HEAD OF INVESTMENT RESEARCH,N,N,Bachelor's,,"Finance, Economics, or Related Field",N,,N,,N,,,MIAMI,MIAMI-DADE,FLORIDA,33131,N,1,13-2051,Financial Analysts,53331,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,NOVO PROSO INC,WARRENSBURG,MISSOURI,UNITED STATES OF AMERICA,816-863-9159,541511,SOFTWARE ENGINEER (DEVELOPER),15-1132,"Software Developers, Applications",,N,N,Bachelor's,,Bachelor Degree in Computers/electroni,N,,N,,Y,12,Software Development,Norflok,NORFOLK CITY,VIRGINIA,23502,N,1,15-1132,"Software Developers, Applications",58552,Year,Level I,OES (All Industries),11-Sep-18,
H-1B,Personal Capital Corporation,San Carlos,CALIFORNIA,UNITED STATES OF AMERICA,650-362-9158,541511,Engineering Manager,15-1133,"Software Developers, Systems Software",Director of Engineering,N,N,Bachelor's,,Electrical & Electronics Engineering,N,,N,,N,,,San Carlos,SAN MATEO,CALIFORNIA,94070,N,1,15-1132,"Software Developers, Applications",82930,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,BCEG International Investment-US Inc,WOODLAND HILLS,CALIFORNIA,UNITED STATES OF AMERICA,747-888-3333,236116,Staff Accountant,13-2011,Accountants and Auditors,Accounting Manager,N,N,Bachelor's,,Accounting or Finance,N,,N,,Y,12,Related occupation,WOODLAND HILLS,LOS ANGELES,CALIFORNIA,91367,N,1,13-2011,Accountants and Auditors,48256,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,"AMERICAN AG ENERGY, INC.",BELMONT,MASSACHUSETTS,UNITED STATES OF AMERICA,617-484-3755,1114,Electrical Systems Engineer/Analyst,17-2071,Electrical Engineers,"Project Manager, Chief Executive Officer",N,N,Bachelor's,,"Engineering Sciences, Electrical",N,,Y,2,N,,,Belmont,MIDDLESEX (BELMONT),MASSACHUSETTS,2478,Y,2,17-2071,Electrical Engineers,74859,Year,Level I,OES (All Industries),11-Sep-18,
H-1B,PNPLINE INC,NORTH BERGEN,NEW JERSEY,UNITED STATES OF AMERICA,201-580-2681,488510,Logistician,13-1081,Logisticians,Senior Manager,N,N,Bachelor's,N/A,"Business Admin/Mgt, Marketing, SCM",N,,N,,N,,,Ontario,SAN BERNARDINO,CALIFORNIA,91761,N,1,13-1081,Logisticians,46946,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Senior Research Assistant,19-1042,"Medical Scientists, Except Epidemiologists",Professor,N,N,Master's,,Basic Science or Equivalent,N,,N,,Y,24,Lab research,Houston,HARRIS,TEXAS,77030,N,1,19-1021,Biochemists and Biophysicists,45781,Year,Level II,OES (ACWIA - Higher Education),10-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,REVENUE MANAGEMENT ANALYST,15-1199,"Computer Occupations, All Other",MANAGER REVENUE MANAGEMENT,N,N,Bachelor's,,Bus reld fld or analytical discipline,N,,N,,N,,,Estero,LEE,FLORIDA,33928,N,1,15-2041,Statisticians,40435,Year,Level I,OES (All Industries),23-Sep-18,
H-1B,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,ILLINOIS,UNITED STATES OF AMERICA,312-996-3121,611310,Assistant Professor,25-1022,"Mathematical Science Teachers, Postsecondary",Department Head,N,N,Doctorate (PhD),N/A,Mathematics or related,N,,N,,N,,,Chicago,COOK,ILLINOIS,60607,N,1,25-1022,"Mathematical Science Teachers, Postsecondary",42870,Year,Level I,OES (ACWIA - Higher Education),10-Sep-18,
H-1B,VERSACOM LP,RICHARDSON,TEXAS,UNITED STATES OF AMERICA,972-456-9303,517212,Senior Wireless Network Engineer,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Director of Operations,Y,Y,Bachelor's,,Engineering,N,,N,,Y,36,Wireless Network Engineer,RICHARDSON,DALLAS,TEXAS,75081,Y,2,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",56826,Year,Level IV,OES (All Industries),17-Sep-18,
H-1B,"VENCORE LABS, INC.",BASKING RIDGE,NEW JERSEY,UNITED STATES OF AMERICA,908-748-2230,5171,RESEARCH SCIENTIST,15-1111,Computer and Information Research Scientists,Scientific Research/Analysis Senior Manager,N,N,Doctorate (PhD),,"IT, Computer Science or closely rel'd",N,,N,,Y,36,See E.a.5.,Basking Ridge,SOMERSET,NEW JERSEY,7920,N,1,15-1111,Computer and Information Research Scientists,83221,Year,Level I,OES (All Industries),23-Sep-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,POSTDOCTORAL ASSOCIATE/FELLOW,19-1029,"Biological Scientists, All Other",ASSISTANT PROFESSOR,N,N,Doctorate (PhD),,ELECTRICAL ENGINEERING OR EQUIVALENT,N,,N,,N,,,HOUSTON,HARRIS,TEXAS,77030,N,1,19-1042,"Medical Scientists, Except Epidemiologists",37939,Year,Level I,OES (ACWIA - Higher Education),10-Sep-18,
H-1B,The Huntington National Bank,Columbus,OHIO,UNITED STATES OF AMERICA,614-331-8726,522190,IS Technical Specialist,15-1132,"Software Developers, Applications",IT Service Delivery Director,N,N,Master's,,Information Technology or related,N,,N,,Y,36,Software Developer/Analyst or related jo,Columbus,FRANKLIN,OHIO,43219,N,1,15-1132,"Software Developers, Applications",105934,Year,Level III,OES (All Industries),11-Sep-18,
H-1B,BCEG International Investment-US Inc,WOODLAND HILLS,CALIFORNIA,UNITED STATES OF AMERICA,747-888-3333,236116,Staff Accountant,13-2011,Accountants and Auditors,Accounting Manager,N,N,Bachelor's,,Accounting or Finance,N,,N,,Y,24,Related occupation,WOODLAND HILLS,LOS ANGELES,CALIFORNIA,91367,N,1,13-2011,Accountants and Auditors,48256,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,SIA Engineering (USA) Inc.,Los Angeles,CALIFORNIA,UNITED STATES OF AMERICA,424-646-4708,336411,Licensed Aircraft Maintenance Engineer,17-2011,Aerospace Engineers,N/A,N,N,Bachelor's,,Engineering or related field,N,,N,,N,,,Los Angeles,LOS ANGELES,CALIFORNIA,90045,N,1,17-2011,Aerospace Engineers,85821,Year,Level I,OES (All Industries),16-Sep-18,
H-1B,BCEG International Investment-US Inc,WOODLAND HILLS,CALIFORNIA,UNITED STATES OF AMERICA,747-888-3333,236116,Staff Accountant,13-2011,Accountants and Auditors,Accounting Manager,N,N,Bachelor's,,Accounting or Finance,N,,N,,N,,,WOODLAND HILLS,LOS ANGELES,CALIFORNIA,91367,N,1,13-2011,Accountants and Auditors,48256,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE,SPRINGFIELD,ILLINOIS,UNITED STATES OF AMERICA,217-545-5646,611310,Assistant Professor,25-1042,"Biological Science Teachers, Postsecondary",Department Chair,N,N,Doctorate (PhD),,Biomedical Research,N,,N,,N,,,Carbondale,JACKSON,ILLINOIS,62901,N,1,25-1042,"Biological Science Teachers, Postsecondary",18840,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,ILLINOIS,UNITED STATES OF AMERICA,618-650-3628,611310,ASSISTANT PROFESSOR OF CONSTRUCTION MANAGEMENT,25-1032,"Engineering Teachers, Postsecondary","CHAIR, DEPT. OF CONSTRUCTION MANAGEMENT",N,N,Doctorate (PhD),,CONSTRUCTION MANAGEMENT OR RELATED FLD,N,,N,,N,,,EDWARDSVILLE,MADISON,ILLINOIS,62026,N,1,25-1032,"Engineering Teachers, Postsecondary",37450,Year,Level I,OES (ACWIA - Higher Education),11-Sep-18,
H-1B,UNIVERSITY OF ILLINOIS,URBANA,ILLINOIS,UNITED STATES OF AMERICA,217-333-1920,611310,Postdoctoral Research Assistant,17-2199,"Engineers, All Other",Professor,N,N,Doctorate (PhD),,"Mechanical or Aerospace Eng, similar",N,,N,,N,,,Urbana,CHAMPAIGN,ILLINOIS,61801,N,1,19-2012,Physicists,46072,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,SENIOR REVENUE MANAGEMENT ANALYST,15-1199,"Computer Occupations, All Other",REVENUE MANAGER- INBOUND PRICING,N,N,Master's,,Bus reld fld or analytical discipline,N,,N,,N,,,Estero,LEE,FLORIDA,33928,N,1,15-1199,"Computer Occupations, All Other",52624,Year,Level II,OES (All Industries),30-Jun-19,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,SENIOR REVENUE MANAGEMENT ANALYST,15-1199,"Computer Occupations, All Other",MANAGER- REVENUE MANAGEMENT,N,N,Master's,,Bus reld fld or analytical discipline,N,,N,,N,,,Estero,LEE,FLORIDA,33928,N,1,15-1199,"Computer Occupations, All Other",52624,Year,Level II,OES (All Industries),30-Jun-19,
H-1B,"Stratifyd, Inc.",Charlotte,NORTH CAROLINA,UNITED STATES OF AMERICA,704-414-0849,541511,Research Engineer,15-1132,"Software Developers, Applications",Manager,N,N,Master's,,Analytics or Computer Science,N,,N,,N,,,Charlotte,MECKLENBURG,NORTH CAROLINA,28202,N,1,15-2041,Statisticians,54933,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,ALTRU HEALTH SYSTEM,GRAND FORKS,NORTH DAKOTA,UNITED STATES OF AMERICA,701-780-6607,622110,Neonatologist,29-1065,"Pediatricians, General",CHIEF OF STAFF,N,N,"Other Degree (JD, MD, etc.)",MD DEGREE,MEDICINE,N,,Y,36,N,,,Grand Forks,GRAND FORKS,NORTH DAKOTA,58201,N,1,29-1069,"Physicians and Surgeons, All Other",130790,Year,Level II,OES (All Industries),11-Sep-18,
H-1B,"TT Network Integration US, Inc.",Plano,TEXAS,UNITED STATES OF AMERICA,972-853-3780,541511,Network Administrator,15-1142,Network and Computer Systems Administrators,Manager,N,N,Bachelor's,,Electrical Eng or Computer Eng,N,,N,,N,,,Plano,COLLIN,TEXAS,75024,N,1,15-1142,Network and Computer Systems Administrators,60674,Year,Level I,OES (All Industries),12-Sep-18,
H-1B,BASF CORPORATION,FLORHAM PARK,NEW JERSEY,UNITED STATES OF AMERICA,973-245-6000,325110,Product Development Scientist,17-2131,Materials Engineers,"Head of Global Product Development Polymers, Print & Packag.",Y,N,Doctorate (PhD),,See E.a.5.,N,,N,,Y,36,See E.a.5.,Southfield,OAKLAND,MICHIGAN,48033,N,1,17-2131,Materials Engineers,91645,Year,Level IV,OES (All Industries),12-Sep-18,
H-1B,BASF COLORS & EFFECTS USA LLC,SOUTHFIELD,MICHIGAN,UNITED STATES OF AMERICA,248-304-5887,325110,Process Controls Engineer,17-2071,Electrical Engineers,Technical & Process Development Manager,N,N,Bachelor's,,Elec Engr/Comp Engr/Comp Sci/related,N,,N,,Y,60,See E.a.5.,Newport,NEW CASTLE,DELAWARE,19804,N,1,17-2071,Electrical Engineers,115981,Year,Level IV,OES (All Industries),12-Sep-18,
H-1B,KID ORANGE COMPUTER LLC,BOCA RATON,FLORIDA,UNITED STATES OF AMERICA,561-212-5064,61171,EDUCATIONAL ADVISOR (SPECIAL NEEDS ENRICHMENT),13-1151,Training and Development Specialists,CEO,N,N,Master's,N/A,PSYCHOLOGY / RELATED,N,,N,,Y,24,"EDU. ADVISOR, PSYCHOLOGIST, RELATED",BOCA RATON,PALM BEACH,FLORIDA,33487,N,1,13-1151,Training and Development Specialists,50627,Year,Level II,OES (All Industries),12-Sep-18,
H-1B,"HARMONIA HOPKINS, LLC",SILVER SPRING,MARYLAND,UNITED STATES OF AMERICA,240-641-5777,523920,REAL ESTATE ANALYST,13-2051,Financial Analysts,Chief Operating Officer,N,N,Bachelor's,,"REAL ESTATE, FINANCE, RLTD",N,,N,,N,,,SILVER SPRING,MONTGOMERY,MARYLAND,20910,N,1,13-2051,Financial Analysts,61984,Year,Level I,OES (All Industries),30-Jun-19,
H-1B,"HARMONIA HOPKINS, LLC",SILVER SPRING,MARYLAND,UNITED STATES OF AMERICA,240-641-5777,523920,EQUITY RESEARCH ANALYST,13-2051,Financial Analysts,Chief Investment Officer,N,N,Bachelor's,,"FINANCE, RLTD",N,,N,,N,,,SILVER SPRING,MONTGOMERY,MARYLAND,20910,N,1,13-2051,Financial Analysts,61984,Year,Level I,OES (All Industries),30-Jun-19,
H-1B,"HARMONIA HOPKINS, LLC",SILVER SPRING,MARYLAND,UNITED STATES OF AMERICA,240-641-5777,523920,PORTFOLIO MANAGER,13-2051,Financial Analysts,Chief Operating Officer,N,N,Bachelor's,,"FINANCE, RLTD",N,,N,,N,,,SILVER SPRING,MONTGOMERY,MARYLAND,20910,N,1,13-2051,Financial Analysts,61984,Year,Level I,OES (All Industries),30-Jun-19,
H-1B,"PEDIATRIC FIRST, PC",WARNER ROBINS,GEORGIA,UNITED STATES OF AMERICA,478-922-9001,621111,Pediatrician,29-1065,"Pediatricians, General",N/A,N,N,"Other Degree (JD, MD, etc.)",Medical Degree (MD),Medicine,N,,Y,36,N,,,Warner Robins,HOUSTON,GEORGIA,31093,Y,4,29-1065,"Pediatricians, General",156021,Year,Level I,OES (All Industries),16-Sep-18,
H-1B,"Vistana Vacation Ownership, INC.",Orlando,FLORIDA,UNITED STATES OF AMERICA,407-418-7965,721110,Financial Analyst,13-2051,Financial Analysts,"Associate Director, Inventory Strategy",N,N,Bachelor's,,Finance or related field,N,,N,,Y,6,Finance,Orlando,ORANGE,FLORIDA,32819,N,1,13-2011,Accountants and Auditors,41392,Year,Level I,OES (All Industries),13-Sep-18,
H-1B,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-253-2851,6113,Research Scientist,19-1021,Biochemists and Biophysicists,Professor/Associate Professor/Assistant Professor,N,N,Doctorate (PhD),N/A,Cancer Biology or related,N,,N,,Y,36,Related postdoctoral research experience.,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2139,N,1,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),13-Sep-18,
H-1B,"FTD Companies, Inc.",Downers Grove,ILLINOIS,UNITED STATES OF AMERICA,630-724-6840,454111,Sr. Software Engineer,15-1133,"Software Developers, Systems Software",VP of Engineering,N,N,Bachelor's,,Computer Science,N,,N,,N,,,Downers Grove,DU PAGE,ILLINOIS,60515,N,1,15-1132,"Software Developers, Applications",83366,Year,Level II,OES (All Industries),13-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,FLEET ANALYST,15-2031,Operations Research Analysts,FLEET PROCUREMENT,N,N,Master's,,"Industrial Eng, Ops Research, Stats",N,,N,,N,,,Estero,LEE,FLORIDA,33928,N,1,15-2041,Statisticians,40435,Year,Level I,OES (All Industries),23-Sep-18,
H-1B,"GERSON LEHRMAN GROUP, INC.",NEW YORK,NEW YORK,UNITED STATES OF AMERICA,212-984-8500,54161,VICE PRESIDENT,13-2051,Financial Analysts,DIRECTOR,N,N,Master's,,"BUS ADMSTR, MANAGEMENT, OR REL/EQV",N,,N,,Y,24,SENIOR MANAGER OR RELATED,NEW YORK,NEW YORK,NEW YORK,10165,N,1,11-1021,General and Operations Managers,120474,Year,Level II,OES (All Industries),20-Sep-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,STAFF SCIENTIST,19-1042,"Medical Scientists, Except Epidemiologists",PROFESSOR,N,N,Doctorate (PhD),,BASIC SCIENCE OR EQUIVALENT,N,,N,,N,,,HOUSTON,HARRIS,TEXAS,77030,N,1,19-1042,"Medical Scientists, Except Epidemiologists",37939,Year,Level I,OES (ACWIA - Higher Education),16-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,FLEET PORTFOLIO ANALYST,15-2031,Operations Research Analysts,SR FLEET PORTFOLIO ANALYST,N,N,Master's,,"Industrial Eng, Ops Research, Stats",N,,N,,N,,,Estero,LEE,FLORIDA,33928,N,1,15-2041,Statisticians,40435,Year,Level I,OES (All Industries),20-Sep-18,
H-1B,BALL STATE UNIVERSITY,MUNCIE,INDIANA,UNITED STATES OF AMERICA,765-285-1187,611310,Assistant Professor of Entrepreneurship,25-1011,"Business Teachers, Postsecondary",Chair of Department of Management,N,N,Doctorate (PhD),,Entrepreneurship,N,,N,,N,,,MUNCIE,DELAWARE,INDIANA,47306,N,1,25-1011,"Business Teachers, Postsecondary",39780,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,Senior Revenue Data Analyst,15-1199,"Computer Occupations, All Other",Sr Director Revenue Data Analytics,N,N,Master's,,Please see E.a.5.,N,,N,,N,,,ESTERO,LEE,FLORIDA,33928,N,1,15-1199,"Computer Occupations, All Other",63190,Year,Level II,OES (All Industries),26-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,Data Scientist - Continuous Improvement,15-1199,"Computer Occupations, All Other",Sr Director Continuous Improvement,N,N,Master's,,Please see E.a.5.,N,,N,,N,,,ESTERO,LEE,FLORIDA,33928,N,1,15-2041,Statisticians,40435,Year,Level I,OES (All Industries),20-Sep-18,
H-1B,UNIVERSITY OF MIAMI,MIAMI,FLORIDA,UNITED STATES OF AMERICA,305-243-8160,611310,"MANAGER, FINANCE",13-2011,Accountants and Auditors,"DIRECTOR, FINANCE",N,Y,Bachelor's,,"Business, Finance, Accounting, Rltd",N,,N,,Y,60,"Financial Analyst, Auditor, related jobs",MIAMI,MIAMI-DADE,FLORIDA,33136,Y,2,13-2011,Accountants and Auditors,74006,Year,Level IV,OES (ACWIA - Higher Education),16-Sep-18,
H-1B,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-253-2851,6113,Postdoctoral Associate,19-1021,Biochemists and Biophysicists,Professor/Associate Professor/Assistant Professor,N,N,Doctorate (PhD),N/A,Cancer Biology or related,N,,N,,N,,,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2139,N,1,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),13-Sep-18,
H-1B,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-253-2851,6113,Research Scientist,19-1021,Biochemists and Biophysicists,Professor/Associate Professor/Assistant Professor,N,N,Doctorate (PhD),N/A,Cancer Biology or related,N,,N,,Y,48,Related postdoctoral research experience.,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2139,N,1,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),13-Sep-18,
H-1B,BALL STATE UNIVERSITY,MUNCIE,INDIANA,UNITED STATES OF AMERICA,765-285-1187,611310,Assistant Professor of Entrepreneurship,25-1011,"Business Teachers, Postsecondary",Chair of Department of Management,N,N,Doctorate (PhD),,Entrepreneurship,N,,N,,N,,,MUNCIE,DELAWARE,INDIANA,47306,N,1,25-1011,"Business Teachers, Postsecondary",39780,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,"SWAHILI VILLAGE BAR& RESTAURANT BOMA, LLC",BELTSVILLE,MARYLAND,UNITED STATES OF AMERICA,240-965-7651,722110,MARKET RESEARCH ANALYST/MARKETING ANALYST,13-1161,Market Research Analysts and Marketing Specialists,PRESIDENT/CEO,N,N,Bachelor's,,"information Technology, Business Admin",Y,Master of Business Administration(MBA),N,,N,,,Beltsville,PRINCE GEORGE'S,MARYLAND,20705,N,1,13-1161,Market Research Analysts and Marketing Specialists,44013,Year,Level I,OES (All Industries),16-Sep-18,
H-1B,BALL STATE UNIVERSITY,MUNCIE,INDIANA,UNITED STATES OF AMERICA,765-285-1187,611310,Assistant Professor of Management,25-1011,"Business Teachers, Postsecondary",Chair of Department of Management,N,N,Doctorate (PhD),,Management,N,,N,,N,,,MUNCIE,DELAWARE,INDIANA,47306,N,1,25-1011,"Business Teachers, Postsecondary",39780,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,THE HERTZ CORPORATION,ESTERO,FLORIDA,UNITED STATES OF AMERICA,239-301-7312,5321,SENIOR COMPETITIVE INTELLIGENCE ANALYST,15-1199,"Computer Occupations, All Other",Sr Director Revenue Data Analyitics,N,N,Master's,,Please see E.a.5.,N,,N,,N,,,ESTERO,LEE,FLORIDA,33928,N,1,15-1199,"Computer Occupations, All Other",63190,Year,Level II,OES (All Industries),26-Sep-18,
H-1B,"STAFFING SOLUTIONS ORGANIZATION, LLC",ALBANY,NEW YORK,UNITED STATES OF AMERICA,518-375-2400,541512,Healthcare Data Analyst,15-2031,Operations Research Analysts,,N,N,Bachelor's,,"allied health fields, public administr",N,,N,,Y,36,Related (see E.b.5),Albany,ALBANY,NEW YORK,12210,Y,2,15-2041,Statisticians,44283,Year,Level I,OES (All Industries),16-Sep-18,
H-1B,"GERSON LEHRMAN GROUP, INC.",NEW YORK,NEW YORK,UNITED STATES OF AMERICA,212-984-8500,54161,VICE PRESIDENT [11-3031.02],11-3031,Financial Managers,DIRECTOR,N,N,Master's,,"BUS ADMSTR, MANAGEMENT, OR REL/EQV",N,,N,,Y,24,SENIOR MANAGER OR RELATED,NEW YORK,NEW YORK,NEW YORK,10165,N,1,11-1021,General and Operations Managers,120474,Year,Level II,OES (All Industries),18-Sep-18,
H-1B,"Vistana Vacation Ownership, INC.",Orlando,FLORIDA,UNITED STATES OF AMERICA,407-418-7965,721110,Financial Analyst,13-2051,Financial Analysts,"Associate Director, Inventory Strategy",N,N,Bachelor's,,Finance or related field,N,,N,,N,,,Orlando,ORANGE,FLORIDA,32819,N,1,13-2011,Accountants and Auditors,41392,Year,Level I,OES (All Industries),13-Sep-18,
H-1B,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-253-2851,6113,Assistant Professor,25-1032,"Engineering Teachers, Postsecondary",Department Head,N,N,Doctorate (PhD),N/A,"Civil Eng., Env. Eng, or Chemistry",N,,N,,N,,,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2139,N,1,25-1032,"Engineering Teachers, Postsecondary",74590,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,"Stratifyd, Inc.",Charlotte,NORTH CAROLINA,UNITED STATES OF AMERICA,704-414-0849,541511,Research Engineer,15-1132,"Software Developers, Applications",Manager,N,N,Master's,,ELECT & Computer Engineering/Sci,N,,N,,N,,,Charlotte,MECKLENBURG,NORTH CAROLINA,28202,N,1,15-1133,"Software Developers, Systems Software",96533,Year,Level II,OES (All Industries),16-Sep-18,
H-1B,Lou's Quality Home Health Care Services,Mililani,HAWAII,UNITED STATES OF AMERICA,808-623-7109,621610,IT Support Specialist,15-1150,Computer support specialist,President,N,N,Bachelor's,BS Computer Engineer,BS Computer Engineer,N,,N,,Y,60,Technical and supervisory,Mililani,HONOLULU,HAWAII,96789,N,1,15-1151,Computer User Support Specialists,56098,Year,Level IV,OES (All Industries),13-Sep-18,
H-1B,BALL STATE UNIVERSITY,MUNCIE,INDIANA,UNITED STATES OF AMERICA,765-285-1187,611310,Associate Professor of Entrepreneurship,25-1011,"Business Teachers, Postsecondary",Chair of Department of Management,N,N,Doctorate (PhD),,Entrepreneurship,N,,N,,N,,,MUNCIE,DELAWARE,INDIANA,47306,N,1,25-1011,"Business Teachers, Postsecondary",39780,Year,Level I,OES (ACWIA - Higher Education),12-Sep-18,
H-1B,ARCHTECH ELECTRONICS CORP.,DAYTON,NEW JERSEY,UNITED STATES OF AMERICA,732-355-1288,335931,HR Specialist,13-1071,Human Resources Specialists,,N,N,Master's,,Human Resource Management,N,,N,,Y,12,HR Specialist or close related positions,Dayton,MIDDLESEX,NEW JERSEY,8810,N,1,11-3121,Human Resources Managers,116584,Year,Level II,OES (All Industries),30-Jun-19,
